Data_de_Venda,Nome_do_Produto,Quantidade_Vendida,Preço_Unitário,Região_de_Venda,Promoção_Ativa
2024-01-07,Fralda P,133,24.44,Sudeste,Não
2024-01-07,Papel Higiênico 50m,34,7.96,Sudeste,Não
2024-01-07,Papel Higiênico 40m,96,6.31,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,113,5.26,Centro-Oeste,Não
2024-01-07,Papel Toalha FT,70,8.26,Sudeste,Sim
2024-01-07,Papel Higiênico 50m,40,8.25,Centro-Oeste,Não
2024-01-07,Fralda P,82,28.52,Norte,Não
2024-01-07,Fralda XG,7,32.33,Nordeste,Não
2024-01-07,Papel Higiênico 40m,25,6.98,Sudeste,Não
2024-01-07,Papel Toalha FT,114,7.69,Sudeste,Não
2024-01-07,Lenço Umedecido,10,5.0,Sudeste,Não
2024-01-07,Lenço Umedecido,13,4.95,Nordeste,Não
2024-01-07,Papel Higiênico 30m,23,5.82,Sudeste,Sim
2024-01-07,Fralda P,22,23.87,Sudeste,Não
2024-01-07,Papel Higiênico 30m,25,5.5,Sul,Não
2024-01-07,Papel Higiênico 30m,65,5.58,Nordeste,Não
2024-01-07,Papel Higiênico 30m,66,5.19,Sudeste,Não
2024-01-07,Lenço Umedecido,17,4.96,Norte,Sim
2024-01-07,Papel Higiênico 30m,37,5.55,Sudeste,Não
2024-01-07,Fralda P,25,23.83,Sul,Sim
2024-01-07,Papel Higiênico 30m,22,5.45,Nordeste,Não
2024-01-07,Fralda M,8,27.95,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,1,5.86,Sudeste,Não
2024-01-07,Papel Higiênico 50m,3,7.65,Sudeste,Não
2024-01-07,Lenço Umedecido,59,4.86,Sul,Não
2024-01-07,Fralda G,2,31.65,Sudeste,Não
2024-01-07,Papel Higiênico 30m,26,5.51,Nordeste,Sim
2024-01-07,Lenço Umedecido,52,4.67,Centro-Oeste,Não
2024-01-07,Papel Toalha FT,35,7.8,Sul,Não
2024-01-07,Papel Higiênico 40m,15,6.9,Sudeste,Não
2024-01-07,Papel Toalha FD,31,6.51,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,13,5.02,Sudeste,Não
2024-01-07,Papel Higiênico 30m,7,5.43,Sudeste,Não
2024-01-07,Fralda M,45,30.78,Sudeste,Não
2024-01-07,Fralda M,21,27.24,Sul,Não
2024-01-07,Papel Higiênico 30m,56,5.14,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,9,5.37,Sudeste,Não
2024-01-07,Papel Higiênico 30m,23,5.8,Sudeste,Não
2024-01-07,Fralda G,6,28.46,Nordeste,Não
2024-01-07,Papel Higiênico 50m,2,7.6,Nordeste,Não
2024-01-07,Papel Toalha FD,12,7.28,Sul,Não
2024-01-07,Lenço Umedecido,26,4.72,Sul,Não
2024-01-07,Papel Higiênico 40m,11,6.49,Sudeste,Não
2024-01-07,Papel Higiênico 30m,97,5.96,Sudeste,Não
2024-01-07,Papel Toalha FT,7,7.53,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,107,5.33,Nordeste,Não
2024-01-07,Papel Higiênico 30m,101,4.93,Sul,Não
2024-01-07,Papel Toalha FT,35,7.42,Sul,Sim
2024-01-07,Papel Higiênico 30m,90,5.77,Sul,Não
2024-01-07,Papel Higiênico 30m,40,5.34,Sul,Sim
2024-01-07,Fralda M,8,28.43,Centro-Oeste,Não
2024-01-07,Fralda M,139,27.61,Norte,Não
2024-01-07,Papel Toalha FT,6,8.2,Sul,Não
2024-01-07,Papel Higiênico 30m,19,5.23,Sudeste,Sim
2024-01-07,Fralda G,46,31.18,Sudeste,Não
2024-01-07,Papel Higiênico 40m,15,6.39,Nordeste,Não
2024-01-07,Papel Higiênico 30m,96,5.91,Sul,Sim
2024-01-07,Papel Toalha FT,46,8.15,Sudeste,Não
2024-01-07,Fralda P,44,24.19,Centro-Oeste,Não
2024-01-07,Lenço Umedecido,15,4.87,Sudeste,Sim
2024-01-07,Papel Toalha FT,100,7.86,Sudeste,Não
2024-01-07,Fralda G,7,31.41,Sudeste,Não
2024-01-07,Fralda G,64,31.42,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,240,5.46,Sul,Não
2024-01-07,Papel Higiênico 30m,7,5.14,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,108,5.57,Sudeste,Não
2024-01-07,Lenço Umedecido,84,4.93,Nordeste,Não
2024-01-07,Papel Higiênico 30m,70,5.47,Sudeste,Não
2024-01-07,Papel Higiênico 30m,50,5.25,Sudeste,Não
2024-01-07,Papel Higiênico 30m,26,5.3,Sudeste,Não
2024-01-07,Fralda M,44,30.25,Nordeste,Não
2024-01-07,Fralda G,48,28.5,Sudeste,Não
2024-01-07,Fralda P,23,23.03,Sudeste,Não
2024-01-07,Fralda G,25,29.92,Sul,Não
2024-01-07,Fralda M,53,28.18,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,15,5.22,Sudeste,Não
2024-01-07,Papel Higiênico 30m,48,5.9,Nordeste,Não
2024-01-07,Papel Higiênico 30m,10,6.03,Nordeste,Sim
2024-01-07,Papel Higiênico 50m,28,7.39,Sul,Não
2024-01-07,Papel Higiênico 30m,49,5.63,Sudeste,Sim
2024-01-07,Papel Higiênico 40m,28,6.7,Sul,Sim
2024-01-07,Papel Higiênico 30m,53,5.69,Sudeste,Não
2024-01-07,Fralda G,3,28.12,Sudeste,Não
2024-01-07,Lenço Umedecido,32,4.65,Sudeste,Não
2024-01-07,Fralda XG,6,27.8,Sudeste,Não
2024-01-07,Papel Higiênico 30m,35,5.14,Sudeste,Não
2024-01-07,Papel Toalha FD,30,6.86,Centro-Oeste,Não
2024-01-07,Papel Higiênico 40m,113,6.81,Sul,Não
2024-01-07,Papel Higiênico 40m,13,6.64,Centro-Oeste,Não
2024-01-07,Fralda P,10,28.39,Sudeste,Não
2024-01-07,Papel Higiênico 30m,17,5.18,Nordeste,Não
2024-01-07,Lenço Umedecido,151,4.64,Centro-Oeste,Não
2024-01-07,Fralda G,102,28.37,Nordeste,Não
2024-01-07,Papel Higiênico 40m,21,6.7,Nordeste,Não
2024-01-07,Fralda XG,79,31.62,Sudeste,Não
2024-01-07,Papel Higiênico 40m,24,6.51,Sudeste,Não
2024-01-07,Papel Toalha FD,1,6.59,Sul,Não
2024-01-07,Papel Higiênico 40m,6,6.54,Sudeste,Não
2024-01-07,Papel Higiênico 30m,43,5.39,Sudeste,Não
2024-01-07,Papel Toalha FD,114,7.0,Sul,Não
2024-01-07,Fralda M,9,26.62,Sul,Sim
2024-01-07,Papel Higiênico 50m,17,7.79,Sudeste,Não
2024-01-07,Papel Toalha FT,1,7.72,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,69,5.59,Nordeste,Não
2024-01-07,Papel Higiênico 30m,4,5.26,Nordeste,Não
2024-01-07,Papel Toalha FT,35,7.73,Sudeste,Sim
2024-01-07,Papel Higiênico 40m,9,6.61,Sudeste,Não
2024-01-07,Fralda M,78,28.05,Norte,Não
2024-01-07,Papel Higiênico 30m,13,5.31,Norte,Sim
2024-01-07,Papel Toalha FD,13,6.79,Sudeste,Sim
2024-01-07,Fralda XG,31,33.05,Sul,Não
2024-01-07,Fralda M,40,26.56,Sudeste,Não
2024-01-07,Fralda P,109,28.05,Nordeste,Não
2024-01-07,Fralda G,13,29.43,Sul,Sim
2024-01-07,Fralda P,28,25.22,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,59,5.34,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,31,5.47,Sudeste,Não
2024-01-07,Papel Higiênico 30m,5,5.58,Nordeste,Sim
2024-01-07,Papel Higiênico 40m,89,6.5,Nordeste,Sim
2024-01-07,Papel Toalha FD,2,7.45,Sudeste,Não
2024-01-07,Fralda P,71,28.1,Sudeste,Não
2024-01-07,Papel Higiênico 30m,26,5.26,Sudeste,Não
2024-01-07,Papel Higiênico 40m,3,6.35,Nordeste,Não
2024-01-07,Papel Higiênico 30m,97,5.69,Sudeste,Não
2024-01-07,Papel Higiênico 30m,9,5.74,Centro-Oeste,Sim
2024-01-07,Papel Higiênico 30m,89,5.25,Sudeste,Não
2024-01-07,Papel Toalha FD,11,6.55,Nordeste,Não
2024-01-07,Papel Toalha FD,16,6.76,Nordeste,Não
2024-01-07,Fralda XG,181,32.24,Sudeste,Sim
2024-01-07,Fralda P,36,24.44,Sudeste,Não
2024-01-07,Papel Higiênico 30m,5,5.84,Sudeste,Não
2024-01-07,Fralda P,15,26.74,Sul,Não
2024-01-07,Papel Higiênico 30m,14,5.5,Norte,Não
2024-01-07,Fralda P,102,24.4,Centro-Oeste,Não
2024-01-07,Papel Toalha FD,92,6.97,Sudeste,Não
2024-01-07,Fralda P,66,26.38,Sul,Sim
2024-01-07,Papel Higiênico 30m,2,5.77,Sul,Não
2024-01-07,Papel Higiênico 50m,8,7.96,Nordeste,Não
2024-01-07,Papel Higiênico 30m,33,5.24,Sudeste,Não
2024-01-07,Papel Higiênico 30m,43,5.38,Sudeste,Não
2024-01-07,Papel Higiênico 30m,18,5.58,Nordeste,Não
2024-01-07,Papel Toalha FD,6,7.25,Sudeste,Não
2024-01-07,Lenço Umedecido,14,4.96,Norte,Não
2024-01-07,Fralda P,36,25.71,Sudeste,Não
2024-01-07,Lenço Umedecido,1,4.29,Norte,Sim
2024-01-07,Papel Toalha FT,11,7.38,Nordeste,Não
2024-01-07,Lenço Umedecido,47,4.71,Sudeste,Não
2024-01-07,Fralda P,42,26.95,Sul,Sim
2024-01-07,Papel Toalha FD,82,7.11,Sudeste,Não
2024-01-07,Papel Higiênico 30m,24,5.34,Nordeste,Não
2024-01-07,Papel Higiênico 40m,118,7.05,Sudeste,Não
2024-01-07,Fralda P,74,24.85,Sul,Não
2024-01-07,Papel Toalha FD,34,6.93,Nordeste,Sim
2024-01-07,Papel Higiênico 30m,47,6.18,Nordeste,Não
2024-01-07,Papel Toalha FD,21,6.95,Sudeste,Não
2024-01-07,Fralda XG,85,31.13,Sudeste,Não
2024-01-07,Fralda G,146,29.16,Sul,Sim
2024-01-07,Lenço Umedecido,187,4.74,Sudeste,Não
2024-01-07,Fralda G,3,33.93,Sudeste,Não
2024-01-07,Fralda P,83,27.56,Sudeste,Não
2024-01-07,Papel Toalha FD,64,6.69,Norte,Não
2024-01-07,Lenço Umedecido,85,4.79,Sudeste,Não
2024-01-07,Fralda XG,34,31.21,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,135,5.35,Sul,Não
2024-01-07,Papel Toalha FD,19,6.73,Sudeste,Não
2024-01-07,Fralda XG,97,34.37,Nordeste,Não
2024-01-07,Papel Higiênico 50m,19,7.09,Sudeste,Não
2024-01-07,Papel Toalha FD,60,6.43,Sudeste,Não
2024-01-07,Fralda M,50,30.8,Centro-Oeste,Não
2024-01-07,Papel Toalha FD,55,7.07,Norte,Sim
2024-01-07,Papel Higiênico 30m,54,5.25,Sul,Não
2024-01-07,Papel Higiênico 30m,276,5.24,Sudeste,Não
2024-01-07,Fralda G,14,29.53,Sul,Não
2024-01-07,Fralda XG,87,31.19,Sudeste,Não
2024-01-07,Lenço Umedecido,57,5.03,Sul,Sim
2024-01-07,Papel Higiênico 30m,2,6.01,Sudeste,Não
2024-01-07,Fralda P,230,25.16,Sul,Não
2024-01-07,Papel Higiênico 50m,12,7.43,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,30,5.69,Sudeste,Não
2024-01-07,Papel Higiênico 30m,26,5.01,Nordeste,Não
2024-01-07,Papel Toalha FD,20,7.21,Sul,Sim
2024-01-07,Papel Higiênico 30m,6,5.45,Sudeste,Sim
2024-01-07,Papel Higiênico 40m,12,6.07,Sudeste,Sim
2024-01-07,Papel Toalha FD,8,6.99,Sudeste,Não
2024-01-07,Papel Higiênico 40m,44,6.52,Sudeste,Não
2024-01-07,Fralda XG,14,32.34,Centro-Oeste,Não
2024-01-07,Fralda XG,75,34.3,Sul,Não
2024-01-07,Papel Toalha FD,23,7.18,Centro-Oeste,Sim
2024-01-07,Fralda G,80,29.05,Sul,Não
2024-01-07,Fralda P,16,25.38,Nordeste,Sim
2024-01-07,Papel Higiênico 30m,54,5.59,Sul,Não
2024-01-07,Papel Toalha FD,55,6.97,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,23,5.39,Norte,Não
2024-01-07,Papel Higiênico 30m,4,5.19,Norte,Não
2024-01-07,Fralda G,12,29.98,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,5,5.57,Sudeste,Sim
2024-01-07,Fralda G,9,30.2,Sudeste,Não
2024-01-07,Papel Higiênico 30m,1,5.25,Sudeste,Não
2024-01-07,Papel Higiênico 30m,33,5.42,Sudeste,Não
2024-01-07,Papel Higiênico 30m,7,4.87,Nordeste,Não
2024-01-07,Papel Higiênico 30m,58,5.73,Nordeste,Sim
2024-01-07,Papel Toalha FD,13,6.68,Sudeste,Não
2024-01-07,Papel Higiênico 30m,5,4.74,Norte,Sim
2024-01-07,Papel Higiênico 30m,53,5.55,Sul,Sim
2024-01-07,Fralda M,20,27.41,Sudeste,Sim
2024-01-07,Fralda P,111,27.54,Nordeste,Não
2024-01-07,Papel Higiênico 30m,124,5.34,Nordeste,Não
2024-01-07,Papel Toalha FD,37,7.19,Nordeste,Não
2024-01-07,Fralda P,1,26.0,Sudeste,Sim
2024-01-07,Papel Toalha FD,9,6.79,Sul,Não
2024-01-07,Fralda G,49,28.8,Sul,Não
2024-01-07,Lenço Umedecido,45,4.78,Sul,Não
2024-01-07,Papel Higiênico 30m,17,5.7,Norte,Não
2024-01-07,Lenço Umedecido,1,5.17,Sul,Não
2024-01-07,Papel Higiênico 30m,93,5.55,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,7,5.28,Sudeste,Sim
2024-01-07,Papel Toalha FT,48,8.25,Sudeste,Sim
2024-01-07,Fralda M,19,25.85,Centro-Oeste,Sim
2024-01-07,Papel Higiênico 30m,65,5.53,Norte,Não
2024-01-07,Fralda P,27,27.0,Sudeste,Não
2024-01-07,Papel Higiênico 50m,62,6.88,Nordeste,Sim
2024-01-07,Papel Higiênico 30m,10,5.62,Sudeste,Não
2024-01-07,Papel Higiênico 40m,5,5.91,Sul,Não
2024-01-07,Papel Higiênico 30m,39,5.17,Nordeste,Sim
2024-01-07,Lenço Umedecido,68,4.89,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,19,5.32,Norte,Não
2024-01-07,Papel Toalha FD,1,7.29,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,53,5.07,Sul,Não
2024-01-07,Lenço Umedecido,20,4.57,Sudeste,Não
2024-01-07,Papel Higiênico 30m,66,5.8,Nordeste,Não
2024-01-07,Papel Higiênico 30m,13,5.67,Norte,Não
2024-01-07,Papel Toalha FT,66,7.88,Sul,Não
2024-01-07,Lenço Umedecido,2,5.02,Sul,Não
2024-01-07,Fralda G,12,30.15,Norte,Não
2024-01-07,Fralda P,76,27.74,Sudeste,Não
2024-01-07,Papel Higiênico 30m,2,5.42,Nordeste,Não
2024-01-07,Fralda XG,38,28.75,Sul,Não
2024-01-07,Fralda M,34,26.98,Centro-Oeste,Não
2024-01-07,Papel Higiênico 50m,3,7.97,Sudeste,Sim
2024-01-07,Papel Toalha FD,28,7.13,Norte,Não
2024-01-07,Papel Higiênico 40m,9,6.19,Sudeste,Não
2024-01-07,Papel Higiênico 50m,21,7.44,Norte,Não
2024-01-07,Papel Toalha FD,8,6.23,Sul,Não
2024-01-07,Papel Higiênico 30m,142,5.25,Sudeste,Não
2024-01-07,Lenço Umedecido,96,4.45,Sudeste,Não
2024-01-07,Papel Higiênico 30m,21,5.36,Sul,Não
2024-01-07,Papel Higiênico 30m,23,5.71,Centro-Oeste,Não
2024-01-07,Papel Toalha FD,33,7.18,Sul,Sim
2024-01-07,Papel Higiênico 30m,21,5.54,Nordeste,Não
2024-01-07,Papel Higiênico 40m,131,6.53,Sul,Não
2024-01-07,Fralda P,71,26.39,Sudeste,Não
2024-01-07,Fralda M,29,29.2,Centro-Oeste,Não
2024-01-07,Papel Higiênico 50m,18,7.74,Sudeste,Não
2024-01-07,Fralda M,98,29.41,Sul,Não
2024-01-07,Papel Higiênico 40m,18,6.9,Sul,Não
2024-01-07,Papel Higiênico 50m,2,7.5,Sudeste,Não
2024-01-07,Fralda M,52,26.77,Norte,Não
2024-01-07,Papel Toalha FD,22,7.28,Nordeste,Não
2024-01-07,Fralda P,65,25.08,Norte,Sim
2024-01-07,Lenço Umedecido,123,5.17,Sul,Não
2024-01-07,Lenço Umedecido,6,4.82,Sudeste,Sim
2024-01-07,Lenço Umedecido,8,4.75,Sudeste,Não
2024-01-07,Papel Higiênico 40m,33,6.65,Nordeste,Sim
2024-01-07,Papel Higiênico 30m,43,5.3,Sul,Não
2024-01-07,Fralda XG,72,33.56,Sudeste,Não
2024-01-07,Papel Higiênico 50m,28,7.41,Sudeste,Não
2024-01-07,Fralda P,16,27.2,Sudeste,Não
2024-01-07,Fralda XG,64,29.03,Sul,Não
2024-01-07,Papel Higiênico 40m,27,6.91,Nordeste,Não
2024-01-07,Fralda P,45,24.79,Sudeste,Não
2024-01-07,Fralda M,38,28.01,Sul,Não
2024-01-07,Fralda XG,18,35.28,Sudeste,Não
2024-01-07,Papel Toalha FT,79,6.97,Sudeste,Não
2024-01-07,Lenço Umedecido,70,4.86,Sudeste,Não
2024-01-07,Fralda M,50,27.74,Sul,Não
2024-01-07,Lenço Umedecido,21,4.98,Sul,Não
2024-01-07,Papel Higiênico 30m,17,5.16,Sul,Não
2024-01-07,Papel Higiênico 30m,83,5.7,Sudeste,Não
2024-01-07,Fralda M,22,25.77,Centro-Oeste,Não
2024-01-07,Papel Higiênico 40m,6,6.2,Sudeste,Não
2024-01-07,Papel Higiênico 30m,22,5.91,Sudeste,Não
2024-01-07,Fralda P,46,26.94,Nordeste,Sim
2024-01-07,Papel Higiênico 50m,6,7.69,Centro-Oeste,Sim
2024-01-07,Papel Toalha FD,10,6.93,Sul,Não
2024-01-07,Papel Higiênico 30m,53,5.46,Centro-Oeste,Não
2024-01-07,Fralda P,106,25.01,Sul,Não
2024-01-07,Papel Higiênico 30m,56,5.66,Sudeste,Não
2024-01-07,Papel Higiênico 30m,14,5.41,Centro-Oeste,Sim
2024-01-07,Papel Higiênico 30m,4,5.1,Sudeste,Não
2024-01-07,Papel Higiênico 40m,7,6.83,Norte,Sim
2024-01-07,Lenço Umedecido,5,4.44,Centro-Oeste,Não
2024-01-07,Papel Higiênico 40m,25,6.75,Sudeste,Não
2024-01-07,Fralda P,65,25.26,Sudeste,Não
2024-01-07,Papel Higiênico 30m,20,5.63,Sul,Sim
2024-01-07,Fralda P,10,24.48,Sudeste,Não
2024-01-07,Papel Higiênico 30m,45,5.34,Sul,Não
2024-01-07,Papel Toalha FT,35,7.5,Sudeste,Não
2024-01-07,Papel Higiênico 30m,1,5.62,Sudeste,Sim
2024-01-07,Papel Toalha FT,61,7.64,Sudeste,Não
2024-01-07,Fralda G,24,30.48,Sul,Não
2024-01-07,Fralda XG,3,32.99,Sudeste,Não
2024-01-07,Fralda P,29,27.45,Sudeste,Não
2024-01-07,Papel Higiênico 40m,19,7.15,Sul,Não
2024-01-07,Fralda XG,10,32.39,Sudeste,Não
2024-01-07,Papel Higiênico 30m,6,5.65,Norte,Não
2024-01-07,Papel Higiênico 40m,64,6.88,Sul,Não
2024-01-07,Lenço Umedecido,30,4.88,Sudeste,Sim
2024-01-07,Papel Higiênico 50m,43,7.49,Norte,Não
2024-01-07,Lenço Umedecido,37,5.08,Sudeste,Não
2024-01-07,Papel Higiênico 40m,63,6.9,Sul,Sim
2024-01-07,Fralda P,7,26.09,Nordeste,Não
2024-01-07,Fralda G,19,28.11,Sul,Não
2024-01-07,Papel Higiênico 30m,12,5.18,Sudeste,Não
2024-01-07,Papel Higiênico 40m,16,6.61,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,26,5.52,Sul,Não
2024-01-07,Fralda P,131,24.68,Norte,Não
2024-01-07,Fralda M,135,29.79,Norte,Sim
2024-01-07,Papel Toalha FD,149,7.17,Sudeste,Não
2024-01-07,Papel Higiênico 30m,137,5.51,Sudeste,Não
2024-01-07,Lenço Umedecido,32,5.07,Sudeste,Sim
2024-01-07,Fralda XG,80,31.92,Sudeste,Não
2024-01-07,Papel Higiênico 30m,11,5.44,Sudeste,Não
2024-01-07,Papel Higiênico 30m,10,5.61,Sul,Sim
2024-01-07,Fralda P,32,24.81,Norte,Não
2024-01-07,Lenço Umedecido,37,4.72,Sudeste,Não
2024-01-07,Papel Higiênico 30m,49,5.33,Sudeste,Não
2024-01-07,Papel Higiênico 40m,17,6.09,Sudeste,Não
2024-01-07,Papel Higiênico 30m,80,5.89,Sul,Sim
2024-01-07,Papel Higiênico 30m,10,4.98,Sudeste,Não
2024-01-07,Papel Higiênico 30m,174,5.44,Sudeste,Não
2024-01-07,Papel Higiênico 30m,23,5.93,Sudeste,Não
2024-01-07,Papel Toalha FT,23,8.03,Sudeste,Sim
2024-01-07,Papel Higiênico 40m,59,6.31,Norte,Sim
2024-01-07,Lenço Umedecido,79,5.02,Sudeste,Não
2024-01-07,Papel Higiênico 30m,31,5.72,Norte,Não
2024-01-07,Papel Higiênico 30m,47,5.52,Sudeste,Sim
2024-01-07,Lenço Umedecido,64,5.17,Sudeste,Sim
2024-01-07,Fralda G,28,28.81,Nordeste,Não
2024-01-07,Fralda P,91,26.4,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,62,5.71,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,9,5.35,Sudeste,Não
2024-01-07,Lenço Umedecido,9,4.83,Sudeste,Não
2024-01-07,Fralda G,31,30.48,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,149,5.79,Sudeste,Não
2024-01-07,Papel Higiênico 50m,108,7.55,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,31,6.04,Nordeste,Não
2024-01-07,Papel Higiênico 30m,18,5.54,Nordeste,Não
2024-01-07,Fralda XG,40,31.64,Sudeste,Sim
2024-01-07,Papel Toalha FT,80,7.86,Sudeste,Sim
2024-01-07,Papel Higiênico 50m,1,6.61,Sul,Não
2024-01-07,Papel Higiênico 50m,9,6.95,Sudeste,Não
2024-01-07,Lenço Umedecido,51,4.87,Sudeste,Não
2024-01-07,Fralda M,5,27.98,Nordeste,Não
2024-01-07,Fralda P,35,26.06,Sudeste,Não
2024-01-07,Papel Higiênico 40m,18,6.27,Sudeste,Não
2024-01-07,Fralda G,13,27.42,Sudeste,Não
2024-01-07,Lenço Umedecido,90,4.76,Sudeste,Não
2024-01-07,Papel Higiênico 30m,34,5.41,Sudeste,Não
2024-01-07,Papel Higiênico 40m,19,6.42,Sul,Não
2024-01-07,Papel Toalha FD,37,6.84,Sudeste,Não
2024-01-07,Fralda M,25,25.89,Norte,Não
2024-01-07,Lenço Umedecido,101,5.16,Norte,Não
2024-01-07,Papel Higiênico 30m,5,5.18,Sudeste,Não
2024-01-07,Papel Higiênico 40m,52,6.55,Nordeste,Não
2024-01-07,Papel Toalha FD,54,7.04,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,31,5.65,Nordeste,Sim
2024-01-07,Papel Toalha FD,119,6.82,Sudeste,Não
2024-01-07,Papel Higiênico 40m,2,6.5,Sul,Sim
2024-01-07,Papel Higiênico 30m,45,5.47,Sudeste,Não
2024-01-07,Fralda G,38,27.67,Sudeste,Não
2024-01-07,Papel Higiênico 50m,38,7.42,Sul,Não
2024-01-07,Lenço Umedecido,36,4.71,Sudeste,Não
2024-01-07,Fralda G,48,31.47,Sul,Não
2024-01-07,Papel Higiênico 30m,4,5.2,Sudeste,Não
2024-01-07,Fralda M,43,26.22,Sudeste,Não
2024-01-07,Papel Toalha FD,68,7.41,Sudeste,Não
2024-01-07,Papel Higiênico 40m,22,6.42,Norte,Não
2024-01-07,Fralda M,35,26.78,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,64,5.57,Nordeste,Não
2024-01-07,Papel Higiênico 30m,52,5.67,Nordeste,Não
2024-01-07,Fralda P,120,25.63,Norte,Não
2024-01-07,Papel Toalha FD,23,7.66,Sudeste,Não
2024-01-07,Fralda P,83,26.41,Nordeste,Não
2024-01-07,Fralda XG,42,32.85,Norte,Sim
2024-01-07,Fralda P,23,25.31,Nordeste,Não
2024-01-07,Fralda P,101,28.84,Sul,Sim
2024-01-07,Papel Higiênico 30m,140,5.55,Sul,Não
2024-01-07,Papel Higiênico 30m,6,5.82,Sudeste,Não
2024-01-07,Lenço Umedecido,101,4.64,Sul,Sim
2024-01-07,Fralda M,18,26.45,Sudeste,Sim
2024-01-07,Fralda P,19,26.82,Sudeste,Não
2024-01-07,Papel Toalha FT,36,8.29,Nordeste,Não
2024-01-07,Fralda P,51,24.0,Nordeste,Não
2024-01-07,Papel Higiênico 30m,26,5.63,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,27,5.5,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,14,5.26,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,51,5.77,Sudeste,Não
2024-01-07,Papel Higiênico 40m,15,5.7,Sudeste,Não
2024-01-07,Papel Higiênico 40m,35,6.72,Sudeste,Não
2024-01-07,Fralda P,17,25.94,Nordeste,Sim
2024-01-07,Papel Toalha FD,43,6.51,Sul,Não
2024-01-07,Papel Higiênico 40m,47,6.37,Nordeste,Não
2024-01-07,Papel Higiênico 30m,107,5.32,Sudeste,Sim
2024-01-07,Fralda M,7,28.07,Sudeste,Não
2024-01-07,Lenço Umedecido,6,4.6,Sul,Não
2024-01-07,Papel Higiênico 30m,11,5.42,Norte,Não
2024-01-07,Fralda G,8,32.0,Sudeste,Sim
2024-01-07,Lenço Umedecido,128,5.0,Centro-Oeste,Não
2024-01-07,Papel Toalha FD,40,6.92,Sudeste,Sim
2024-01-07,Fralda M,42,29.48,Norte,Não
2024-01-07,Papel Higiênico 30m,55,5.34,Sudeste,Não
2024-01-07,Papel Toalha FD,53,7.04,Norte,Não
2024-01-07,Fralda M,57,27.78,Norte,Não
2024-01-07,Papel Toalha FT,56,7.92,Sul,Não
2024-01-07,Fralda G,111,28.49,Sudeste,Não
2024-01-07,Papel Higiênico 30m,36,5.47,Nordeste,Não
2024-01-07,Fralda P,23,26.78,Sudeste,Não
2024-01-07,Papel Higiênico 50m,2,7.61,Sul,Não
2024-01-07,Papel Higiênico 30m,42,5.69,Sudeste,Não
2024-01-07,Papel Higiênico 30m,9,5.59,Sul,Sim
2024-01-07,Fralda XG,24,31.77,Nordeste,Não
2024-01-07,Papel Higiênico 30m,16,5.2,Nordeste,Não
2024-01-07,Lenço Umedecido,33,4.41,Nordeste,Não
2024-01-07,Fralda P,9,25.71,Sudeste,Não
2024-01-07,Fralda XG,4,32.22,Nordeste,Sim
2024-01-07,Papel Higiênico 30m,1,5.55,Norte,Não
2024-01-07,Papel Higiênico 30m,40,5.31,Nordeste,Não
2024-01-07,Lenço Umedecido,131,4.48,Norte,Sim
2024-01-07,Papel Higiênico 30m,57,5.66,Sul,Não
2024-01-07,Papel Toalha FD,22,7.12,Sudeste,Não
2024-01-07,Papel Higiênico 40m,80,6.34,Sudeste,Sim
2024-01-07,Fralda P,26,24.18,Sudeste,Sim
2024-01-07,Papel Higiênico 30m,5,5.53,Sul,Não
2024-01-07,Papel Higiênico 30m,91,5.7,Nordeste,Não
2024-01-07,Papel Toalha FT,1,7.25,Centro-Oeste,Não
2024-01-07,Papel Higiênico 30m,3,5.83,Sul,Não
2024-01-07,Fralda G,83,28.85,Sul,Não
2024-01-07,Fralda P,49,25.14,Sudeste,Não
2024-01-07,Fralda M,25,30.94,Sudeste,Não
2024-01-07,Papel Higiênico 40m,2,6.8,Nordeste,Não
